,home_team_id,away_team_id,home_team,away_team,play_id,game_id,event,event_id,event_type_id,description,time_stamp,period,period_time,period_time_remaining,goals_home,goals_away,team_id,team_name,team_abrv
64,6,14,Boston Bruins,Tampa Bay Lightning,202202115139,2022021151,Penalty,39,PENALTY,Charlie McAvoy Tripping against Ian Cole,2023-03-25T17:32:09Z,1,11:51,08:09,1,1,6.0,Boston Bruins,BOS
65,6,14,Boston Bruins,Tampa Bay Lightning,202202115168,2022021151,Faceoff,68,FACEOFF,Charlie Coyle faceoff won against Nicholas Paul,2023-03-25T17:33:03Z,1,11:51,08:09,1,1,6.0,Boston Bruins,BOS
66,6,14,Boston Bruins,Tampa Bay Lightning,202202115169,2022021151,Takeaway,69,TAKEAWAY,Takeaway by Nicholas Paul,2023-03-25T17:33:19Z,1,12:07,07:53,1,1,14.0,Tampa Bay Lightning,TBL
67,6,14,Boston Bruins,Tampa Bay Lightning,2022021151175,2022021151,Missed Shot,175,MISSED_SHOT,Brayden Point Over Net Linus Ullmark,2023-03-25T17:33:52Z,1,12:40,07:20,1,1,14.0,Tampa Bay Lightning,TBL
68,6,14,Boston Bruins,Tampa Bay Lightning,202202115142,2022021151,Hit,42,HIT,Dmitry Orlov hit Alex Killorn,2023-03-25T17:34:24Z,1,13:12,06:48,1,1,6.0,Boston Bruins,BOS
69,6,14,Boston Bruins,Tampa Bay Lightning,202202115143,2022021151,Hit,43,HIT,Jake DeBrusk hit Nikita Kucherov,2023-03-25T17:34:34Z,1,13:22,06:38,1,1,6.0,Boston Bruins,BOS
70,6,14,Boston Bruins,Tampa Bay Lightning,202202115170,2022021151,Takeaway,70,TAKEAWAY,Takeaway by Garnet Hathaway,2023-03-25T17:34:56Z,1,13:44,06:16,1,1,6.0,Boston Bruins,BOS
71,6,14,Boston Bruins,Tampa Bay Lightning,2022021151176,2022021151,Missed Shot,176,MISSED_SHOT,Ross Colton Wide of Net Linus Ullmark,2023-03-25T17:35:11Z,1,13:59,06:01,1,1,14.0,Tampa Bay Lightning,TBL
72,6,14,Boston Bruins,Tampa Bay Lightning,202202115144,2022021151,Hit,44,HIT,Connor Clifton hit Ross Colton,2023-03-25T17:35:13Z,1,14:01,05:59,1,1,6.0,Boston Bruins,BOS
73,6,14,Boston Bruins,Tampa Bay Lightning,2022021151177,2022021151,Shot,177,SHOT,Victor Hedman Snap Shot saved by Linus Ullmark,2023-03-25T17:35:17Z,1,14:05,05:55,1,1,14.0,Tampa Bay Lightning,TBL
74,6,14,Boston Bruins,Tampa Bay Lightning,202202115145,2022021151,Stoppage,45,STOP,Goalie Stopped,2023-03-25T17:35:18Z,1,14:06,05:54,1,1,,,
75,6,14,Boston Bruins,Tampa Bay Lightning,202202115171,2022021151,Faceoff,71,FACEOFF,Patrice Bergeron faceoff won against Brayden Point,2023-03-25T17:37:44Z,1,14:06,05:54,1,1,6.0,Boston Bruins,BOS
76,6,14,Boston Bruins,Tampa Bay Lightning,2022021151178,2022021151,Missed Shot,178,MISSED_SHOT,Mikhail Sergachev Wide of Net Linus Ullmark,2023-03-25T17:38:12Z,1,14:34,05:26,1,1,14.0,Tampa Bay Lightning,TBL
77,6,14,Boston Bruins,Tampa Bay Lightning,202202115172,2022021151,Takeaway,72,TAKEAWAY,Takeaway by Nikita Kucherov,2023-03-25T17:38:24Z,1,14:46,05:14,1,1,14.0,Tampa Bay Lightning,TBL
78,6,14,Boston Bruins,Tampa Bay Lightning,2022021151179,2022021151,Shot,179,SHOT,Jakub Lauko Snap Shot saved by Andrei Vasilevskiy,2023-03-25T17:38:26Z,1,14:48,05:12,1,1,6.0,Boston Bruins,BOS
79,6,14,Boston Bruins,Tampa Bay Lightning,202202115146,2022021151,Hit,46,HIT,Darren Raddysh hit Garnet Hathaway,2023-03-25T17:38:33Z,1,14:53,05:07,1,1,14.0,Tampa Bay Lightning,TBL
80,6,14,Boston Bruins,Tampa Bay Lightning,202202115147,2022021151,Hit,47,HIT,Jakub Lauko hit Pat Maroon,2023-03-25T17:38:44Z,1,15:04,04:56,1,1,6.0,Boston Bruins,BOS
81,6,14,Boston Bruins,Tampa Bay Lightning,2022021151180,2022021151,Missed Shot,180,MISSED_SHOT,Tomas Nosek Wide of Net Andrei Vasilevskiy,2023-03-25T17:38:46Z,1,15:06,04:54,1,1,6.0,Boston Bruins,BOS
82,6,14,Boston Bruins,Tampa Bay Lightning,202202115148,2022021151,Hit,48,HIT,Nicholas Paul hit Connor Clifton,2023-03-25T17:39:28Z,1,15:48,04:12,1,1,14.0,Tampa Bay Lightning,TBL
83,6,14,Boston Bruins,Tampa Bay Lightning,202202115149,2022021151,Hit,49,HIT,Ross Colton hit Trent Frederic,2023-03-25T17:39:35Z,1,15:55,04:05,1,1,14.0,Tampa Bay Lightning,TBL
84,6,14,Boston Bruins,Tampa Bay Lightning,202202115173,2022021151,Takeaway,73,TAKEAWAY,Takeaway by Pat Maroon,2023-03-25T17:39:38Z,1,15:58,04:02,1,1,14.0,Tampa Bay Lightning,TBL
85,6,14,Boston Bruins,Tampa Bay Lightning,202202115150,2022021151,Hit,50,HIT,Victor Hedman hit Charlie Coyle,2023-03-25T17:39:56Z,1,16:16,03:44,1,1,14.0,Tampa Bay Lightning,TBL
86,6,14,Boston Bruins,Tampa Bay Lightning,2022021151351,2022021151,Hit,351,HIT,Steven Stamkos hit Connor Clifton,2023-03-25T17:40:10Z,1,16:30,03:30,1,1,14.0,Tampa Bay Lightning,TBL
87,6,14,Boston Bruins,Tampa Bay Lightning,2022021151181,2022021151,Blocked Shot,181,BLOCKED_SHOT,David Pastrnak shot blocked shot by Nick Perbix,2023-03-25T17:40:16Z,1,16:36,03:24,1,1,14.0,Tampa Bay Lightning,TBL
88,6,14,Boston Bruins,Tampa Bay Lightning,2022021151352,2022021151,Hit,352,HIT,Matt Grzelcyk hit Pierre-Edouard Bellemare,2023-03-25T17:40:51Z,1,17:11,02:49,1,1,6.0,Boston Bruins,BOS
89,6,14,Boston Bruins,Tampa Bay Lightning,2022021151353,2022021151,Hit,353,HIT,Tanner Jeannot hit Charlie McAvoy,2023-03-25T17:41:17Z,1,17:37,02:23,1,1,14.0,Tampa Bay Lightning,TBL
90,6,14,Boston Bruins,Tampa Bay Lightning,2022021151354,2022021151,Stoppage,354,STOP,Icing,2023-03-25T17:41:19Z,1,17:40,02:20,1,1,,,
91,6,14,Boston Bruins,Tampa Bay Lightning,202202115174,2022021151,Faceoff,74,FACEOFF,Brayden Point faceoff won against Patrice Bergeron,2023-03-25T17:41:46Z,1,17:40,02:20,1,1,14.0,Tampa Bay Lightning,TBL
92,6,14,Boston Bruins,Tampa Bay Lightning,2022021151182,2022021151,Missed Shot,182,MISSED_SHOT,Brandon Hagel Wide of Net Linus Ullmark,2023-03-25T17:41:50Z,1,17:44,02:16,1,1,14.0,Tampa Bay Lightning,TBL
93,6,14,Boston Bruins,Tampa Bay Lightning,2022021151355,2022021151,Hit,355,HIT,Jake DeBrusk hit Darren Raddysh,2023-03-25T17:42:14Z,1,18:08,01:52,1,1,6.0,Boston Bruins,BOS
94,6,14,Boston Bruins,Tampa Bay Lightning,2022021151356,2022021151,Hit,356,HIT,Nick Perbix hit Jakub Lauko,2023-03-25T17:42:37Z,1,18:31,01:29,1,1,14.0,Tampa Bay Lightning,TBL
95,6,14,Boston Bruins,Tampa Bay Lightning,2022021151183,2022021151,Blocked Shot,183,BLOCKED_SHOT,Dmitry Orlov shot blocked shot by Brayden Point,2023-03-25T17:42:44Z,1,18:38,01:22,1,1,14.0,Tampa Bay Lightning,TBL
96,6,14,Boston Bruins,Tampa Bay Lightning,2022021151357,2022021151,Penalty,357,PENALTY,Garnet Hathaway Roughing against Victor Hedman,2023-03-25T17:42:44Z,1,18:38,01:22,1,1,6.0,Boston Bruins,BOS
97,6,14,Boston Bruins,Tampa Bay Lightning,2022021151360,2022021151,Stoppage,360,STOP,TV timeout,2023-03-25T17:42:44Z,1,18:38,01:22,1,1,,,
98,6,14,Boston Bruins,Tampa Bay Lightning,202202115175,2022021151,Faceoff,75,FACEOFF,Tomas Nosek faceoff won against Brayden Point,2023-03-25T17:45:11Z,1,18:38,01:22,1,1,6.0,Boston Bruins,BOS
99,6,14,Boston Bruins,Tampa Bay Lightning,2022021151184,2022021151,Shot,184,SHOT,Steven Stamkos Slap Shot saved by Linus Ullmark,2023-03-25T17:45:44Z,1,19:10,00:50,1,1,14.0,Tampa Bay Lightning,TBL
100,6,14,Boston Bruins,Tampa Bay Lightning,2022021151361,2022021151,Stoppage,361,STOP,Goalie Stopped,2023-03-25T17:45:44Z,1,19:10,00:50,1,1,,,
101,6,14,Boston Bruins,Tampa Bay Lightning,202202115176,2022021151,Faceoff,76,FACEOFF,Patrice Bergeron faceoff won against Anthony Cirelli,2023-03-25T17:46:06Z,1,19:10,00:50,1,1,6.0,Boston Bruins,BOS
102,6,14,Boston Bruins,Tampa Bay Lightning,202202115177,2022021151,Giveaway,77,GIVEAWAY,Giveaway by Alex Killorn,2023-03-25T17:46:35Z,1,19:40,00:20,1,1,14.0,Tampa Bay Lightning,TBL
103,6,14,Boston Bruins,Tampa Bay Lightning,2022021151185,2022021151,Blocked Shot,185,BLOCKED_SHOT,Patrice Bergeron shot blocked shot by Mikhail Sergachev,2023-03-25T17:46:41Z,1,19:46,00:14,1,1,14.0,Tampa Bay Lightning,TBL
104,6,14,Boston Bruins,Tampa Bay Lightning,2022021151186,2022021151,Missed Shot,186,MISSED_SHOT,Brad Marchand Wide of Net Andrei Vasilevskiy,2023-03-25T17:46:53Z,1,19:58,00:02,1,1,6.0,Boston Bruins,BOS
105,6,14,Boston Bruins,Tampa Bay Lightning,2022021151362,2022021151,Period End,362,PERIOD_END,End of 1st Period,2023-03-25T17:46:55Z,1,20:00,00:00,1,1,,,
106,6,14,Boston Bruins,Tampa Bay Lightning,2022021151365,2022021151,Period Official,365,PERIOD_OFFICIAL,Period Official,2023-03-25T17:47:00Z,1,20:00,00:00,1,1,,,
107,6,14,Boston Bruins,Tampa Bay Lightning,2022021151366,2022021151,Period Ready,366,PERIOD_READY,Period Ready,2023-03-25T18:04:06Z,2,00:00,20:00,1,1,,,
108,6,14,Boston Bruins,Tampa Bay Lightning,202202115178,2022021151,Period Start,78,PERIOD_START,Period Start,2023-03-25T18:05:42Z,2,00:00,20:00,1,1,,,
109,6,14,Boston Bruins,Tampa Bay Lightning,202202115179,2022021151,Faceoff,79,FACEOFF,Charlie Coyle faceoff won against Anthony Cirelli,2023-03-25T18:05:42Z,2,00:00,20:00,1,1,6.0,Boston Bruins,BOS
110,6,14,Boston Bruins,Tampa Bay Lightning,2022021151187,2022021151,Shot,187,SHOT,Tomas Nosek Wrist Shot saved by Andrei Vasilevskiy,2023-03-25T18:06:23Z,2,00:41,19:19,1,1,6.0,Boston Bruins,BOS
111,6,14,Boston Bruins,Tampa Bay Lightning,2022021151367,2022021151,Stoppage,367,STOP,Goalie Stopped,2023-03-25T18:06:24Z,2,00:42,19:18,1,1,,,
112,6,14,Boston Bruins,Tampa Bay Lightning,202202115180,2022021151,Faceoff,80,FACEOFF,Anthony Cirelli faceoff won against David Krejci,2023-03-25T18:07:14Z,2,00:42,19:18,1,1,14.0,Tampa Bay Lightning,TBL
113,6,14,Boston Bruins,Tampa Bay Lightning,2022021151188,2022021151,Shot,188,SHOT,Pavel Zacha Snap Shot saved by Andrei Vasilevskiy,2023-03-25T18:07:15Z,2,00:43,19:17,1,1,6.0,Boston Bruins,BOS
114,6,14,Boston Bruins,Tampa Bay Lightning,202202115181,2022021151,Takeaway,81,TAKEAWAY,Takeaway by Brandon Hagel,2023-03-25T18:07:47Z,2,01:15,18:45,1,1,14.0,Tampa Bay Lightning,TBL
115,6,14,Boston Bruins,Tampa Bay Lightning,2022021151191,2022021151,Blocked Shot,191,BLOCKED_SHOT,Ian Cole shot blocked shot by Pavel Zacha,2023-03-25T18:07:50Z,2,01:18,18:42,1,1,6.0,Boston Bruins,BOS
116,6,14,Boston Bruins,Tampa Bay Lightning,2022021151189,2022021151,Missed Shot,189,MISSED_SHOT,Brandon Hagel Goalpost Linus Ullmark,2023-03-25T18:08:08Z,2,01:36,18:24,1,1,14.0,Tampa Bay Lightning,TBL
117,6,14,Boston Bruins,Tampa Bay Lightning,2022021151190,2022021151,Shot,190,SHOT,Steven Stamkos Wrist Shot saved by Linus Ullmark,2023-03-25T18:08:28Z,2,01:56,18:04,1,1,14.0,Tampa Bay Lightning,TBL
118,6,14,Boston Bruins,Tampa Bay Lightning,2022021151368,2022021151,Stoppage,368,STOP,Puck in Benches,2023-03-25T18:08:28Z,2,01:56,18:04,1,1,,,
