,home_team_id,away_team_id,home_team,away_team,play_id,game_id,event,event_id,event_type_id,description,time_stamp,period,period_time,period_time_remaining,goals_home,goals_away,team_id,team_name,team_abrv
16,23,55,Vancouver Canucks,Seattle Kraken,2022020530155,2022020530,Shot,155,SHOT,Morgan Geekie Wrist Shot saved by Spencer Martin,2022-12-23T03:11:52Z,1,02:54,17:06,0,0,55.0,Seattle Kraken,SEA
17,23,55,Vancouver Canucks,Seattle Kraken,202202053013,2022020530,Hit,13,HIT,Vince Dunn hit Curtis Lazar,2022-12-23T03:12:02Z,1,03:04,16:56,0,0,55.0,Seattle Kraken,SEA
18,23,55,Vancouver Canucks,Seattle Kraken,202202053057,2022020530,Giveaway,57,GIVEAWAY,Giveaway by Matty Beniers,2022-12-23T03:12:48Z,1,03:50,16:10,0,0,55.0,Seattle Kraken,SEA
19,23,55,Vancouver Canucks,Seattle Kraken,202202053014,2022020530,Stoppage,14,STOP,Icing,2022-12-23T03:13:08Z,1,04:10,15:50,0,0,,,
20,23,55,Vancouver Canucks,Seattle Kraken,202202053058,2022020530,Faceoff,58,FACEOFF,Yanni Gourde faceoff won against Bo Horvat,2022-12-23T03:13:32Z,1,04:10,15:50,0,0,55.0,Seattle Kraken,SEA
21,23,55,Vancouver Canucks,Seattle Kraken,2022020530157,2022020530,Blocked Shot,157,BLOCKED_SHOT,Yanni Gourde shot blocked shot by Luke Schenn,2022-12-23T03:13:42Z,1,04:20,15:40,0,0,23.0,Vancouver Canucks,VAN
22,23,55,Vancouver Canucks,Seattle Kraken,202202053015,2022020530,Hit,15,HIT,Luke Schenn hit Ryan Donato,2022-12-23T03:13:45Z,1,04:23,15:37,0,0,23.0,Vancouver Canucks,VAN
23,23,55,Vancouver Canucks,Seattle Kraken,2022020530158,2022020530,Missed Shot,158,MISSED_SHOT,Yanni Gourde Wide of Net Spencer Martin,2022-12-23T03:14:09Z,1,04:47,15:13,0,0,55.0,Seattle Kraken,SEA
24,23,55,Vancouver Canucks,Seattle Kraken,202202053016,2022020530,Hit,16,HIT,Adam Larsson hit Brock Boeser,2022-12-23T03:14:17Z,1,04:55,15:05,0,0,55.0,Seattle Kraken,SEA
25,23,55,Vancouver Canucks,Seattle Kraken,202202053017,2022020530,Stoppage,17,STOP,Icing,2022-12-23T03:14:24Z,1,05:02,14:58,0,0,,,
26,23,55,Vancouver Canucks,Seattle Kraken,202202053059,2022020530,Faceoff,59,FACEOFF,Jaden Schwartz faceoff won against J.T. Miller,2022-12-23T03:15:04Z,1,05:02,14:58,0,0,55.0,Seattle Kraken,SEA
27,23,55,Vancouver Canucks,Seattle Kraken,2022020530159,2022020530,Blocked Shot,159,BLOCKED_SHOT,Vince Dunn shot blocked shot by Brock Boeser,2022-12-23T03:15:09Z,1,05:07,14:53,0,0,23.0,Vancouver Canucks,VAN
28,23,55,Vancouver Canucks,Seattle Kraken,2022020530160,2022020530,Missed Shot,160,MISSED_SHOT,Vince Dunn Wide of Net Spencer Martin,2022-12-23T03:15:14Z,1,05:12,14:48,0,0,55.0,Seattle Kraken,SEA
29,23,55,Vancouver Canucks,Seattle Kraken,202202053060,2022020530,Giveaway,60,GIVEAWAY,Giveaway by Spencer Martin,2022-12-23T03:15:46Z,1,05:44,14:16,0,0,23.0,Vancouver Canucks,VAN
30,23,55,Vancouver Canucks,Seattle Kraken,202202053018,2022020530,Stoppage,18,STOP,Goalie Stopped,2022-12-23T03:15:48Z,1,05:47,14:13,0,0,,,
31,23,55,Vancouver Canucks,Seattle Kraken,2022020530161,2022020530,Shot,161,SHOT,Alex Wennberg Wrist Shot saved by Spencer Martin,2022-12-23T03:15:48Z,1,05:47,14:13,0,0,55.0,Seattle Kraken,SEA
32,23,55,Vancouver Canucks,Seattle Kraken,202202053061,2022020530,Faceoff,61,FACEOFF,Morgan Geekie faceoff won against Elias Pettersson,2022-12-23T03:16:16Z,1,05:47,14:13,0,0,55.0,Seattle Kraken,SEA
33,23,55,Vancouver Canucks,Seattle Kraken,2022020530162,2022020530,Blocked Shot,162,BLOCKED_SHOT,Jamie Oleksiak shot blocked shot by Lane Pederson,2022-12-23T03:16:20Z,1,05:51,14:09,0,0,23.0,Vancouver Canucks,VAN
34,23,55,Vancouver Canucks,Seattle Kraken,202202053019,2022020530,Hit,19,HIT,Brandon Tanev hit Lane Pederson,2022-12-23T03:16:28Z,1,05:59,14:01,0,0,55.0,Seattle Kraken,SEA
35,23,55,Vancouver Canucks,Seattle Kraken,202202053020,2022020530,Hit,20,HIT,Elias Pettersson hit Brandon Tanev,2022-12-23T03:16:52Z,1,06:23,13:37,0,0,23.0,Vancouver Canucks,VAN
36,23,55,Vancouver Canucks,Seattle Kraken,202202053021,2022020530,Hit,21,HIT,Curtis Lazar hit Will Borgen,2022-12-23T03:17:05Z,1,06:36,13:24,0,0,23.0,Vancouver Canucks,VAN
37,23,55,Vancouver Canucks,Seattle Kraken,202202053022,2022020530,Hit,22,HIT,Luke Schenn hit Jared McCann,2022-12-23T03:17:19Z,1,06:50,13:10,0,0,23.0,Vancouver Canucks,VAN
38,23,55,Vancouver Canucks,Seattle Kraken,2022020530163,2022020530,Goal,163,GOAL,"Jared McCann (16) Snap Shot, assists: Matty Beniers (14), Carson Soucy (6)",2022-12-23T03:17:31Z,1,07:01,12:59,0,1,55.0,Seattle Kraken,SEA
39,23,55,Vancouver Canucks,Seattle Kraken,202202053062,2022020530,Faceoff,62,FACEOFF,Yanni Gourde faceoff won against Bo Horvat,2022-12-23T03:18:18Z,1,07:01,12:59,0,1,55.0,Seattle Kraken,SEA
40,23,55,Vancouver Canucks,Seattle Kraken,202202053063,2022020530,Giveaway,63,GIVEAWAY,Giveaway by Vince Dunn,2022-12-23T03:18:43Z,1,07:26,12:34,0,1,55.0,Seattle Kraken,SEA
41,23,55,Vancouver Canucks,Seattle Kraken,202202053023,2022020530,Hit,23,HIT,Kyle Burroughs hit Andre Burakovsky,2022-12-23T03:18:59Z,1,07:42,12:18,0,1,23.0,Vancouver Canucks,VAN
42,23,55,Vancouver Canucks,Seattle Kraken,202202053024,2022020530,Stoppage,24,STOP,Puck in Crowd,2022-12-23T03:19:18Z,1,08:02,11:58,0,1,,,
43,23,55,Vancouver Canucks,Seattle Kraken,202202053064,2022020530,Faceoff,64,FACEOFF,Alex Wennberg faceoff won against J.T. Miller,2022-12-23T03:21:29Z,1,08:02,11:58,0,1,55.0,Seattle Kraken,SEA
44,23,55,Vancouver Canucks,Seattle Kraken,2022020530164,2022020530,Blocked Shot,164,BLOCKED_SHOT,Justin Schultz shot blocked shot by Dakota Joshua,2022-12-23T03:21:39Z,1,08:12,11:48,0,1,23.0,Vancouver Canucks,VAN
45,23,55,Vancouver Canucks,Seattle Kraken,202202053065,2022020530,Takeaway,65,TAKEAWAY,Takeaway by J.T. Miller,2022-12-23T03:21:48Z,1,08:21,11:39,0,1,23.0,Vancouver Canucks,VAN
46,23,55,Vancouver Canucks,Seattle Kraken,2022020530165,2022020530,Shot,165,SHOT,Oliver Ekman-Larsson Slap Shot saved by Martin Jones,2022-12-23T03:21:54Z,1,08:27,11:33,0,1,23.0,Vancouver Canucks,VAN
47,23,55,Vancouver Canucks,Seattle Kraken,2022020530166,2022020530,Shot,166,SHOT,Brandon Tanev Wrist Shot saved by Spencer Martin,2022-12-23T03:22:36Z,1,09:09,10:51,0,1,55.0,Seattle Kraken,SEA
48,23,55,Vancouver Canucks,Seattle Kraken,202202053025,2022020530,Hit,25,HIT,Morgan Geekie hit Nils Aman,2022-12-23T03:23:00Z,1,09:33,10:27,0,1,55.0,Seattle Kraken,SEA
49,23,55,Vancouver Canucks,Seattle Kraken,202202053026,2022020530,Stoppage,26,STOP,Goalie Stopped,2022-12-23T03:23:13Z,1,09:45,10:15,0,1,,,
50,23,55,Vancouver Canucks,Seattle Kraken,2022020530167,2022020530,Shot,167,SHOT,Curtis Lazar Wrist Shot saved by Martin Jones,2022-12-23T03:23:13Z,1,09:45,10:15,0,1,23.0,Vancouver Canucks,VAN
51,23,55,Vancouver Canucks,Seattle Kraken,202202053066,2022020530,Faceoff,66,FACEOFF,Matty Beniers faceoff won against Nils Aman,2022-12-23T03:23:38Z,1,09:45,10:15,0,1,55.0,Seattle Kraken,SEA
52,23,55,Vancouver Canucks,Seattle Kraken,202202053027,2022020530,Hit,27,HIT,Jared McCann hit Curtis Lazar,2022-12-23T03:24:01Z,1,10:01,09:59,0,1,55.0,Seattle Kraken,SEA
53,23,55,Vancouver Canucks,Seattle Kraken,202202053028,2022020530,Hit,28,HIT,Curtis Lazar hit Matty Beniers,2022-12-23T03:24:11Z,1,10:11,09:49,0,1,23.0,Vancouver Canucks,VAN
54,23,55,Vancouver Canucks,Seattle Kraken,2022020530168,2022020530,Blocked Shot,168,BLOCKED_SHOT,Adam Larsson shot blocked shot by Kyle Burroughs,2022-12-23T03:24:18Z,1,10:18,09:42,0,1,23.0,Vancouver Canucks,VAN
55,23,55,Vancouver Canucks,Seattle Kraken,2022020530169,2022020530,Missed Shot,169,MISSED_SHOT,Jordan Eberle Wide of Net Spencer Martin,2022-12-23T03:24:25Z,1,10:25,09:35,0,1,55.0,Seattle Kraken,SEA
56,23,55,Vancouver Canucks,Seattle Kraken,2022020530170,2022020530,Blocked Shot,170,BLOCKED_SHOT,Vince Dunn shot blocked shot by Nils Aman,2022-12-23T03:24:35Z,1,10:35,09:25,0,1,23.0,Vancouver Canucks,VAN
57,23,55,Vancouver Canucks,Seattle Kraken,202202053029,2022020530,Stoppage,29,STOP,Hand Pass,2022-12-23T03:24:41Z,1,10:41,09:19,0,1,,,
58,23,55,Vancouver Canucks,Seattle Kraken,202202053068,2022020530,Faceoff,68,FACEOFF,Bo Horvat faceoff won against Yanni Gourde,2022-12-23T03:26:56Z,1,10:41,09:19,0,1,23.0,Vancouver Canucks,VAN
59,23,55,Vancouver Canucks,Seattle Kraken,202202053030,2022020530,Stoppage,30,STOP,Icing,2022-12-23T03:27:04Z,1,10:50,09:10,0,1,,,
60,23,55,Vancouver Canucks,Seattle Kraken,202202053069,2022020530,Faceoff,69,FACEOFF,Bo Horvat faceoff won against Yanni Gourde,2022-12-23T03:27:28Z,1,10:50,09:10,0,1,23.0,Vancouver Canucks,VAN
61,23,55,Vancouver Canucks,Seattle Kraken,2022020530171,2022020530,Shot,171,SHOT,Bo Horvat Wrist Shot saved by Martin Jones,2022-12-23T03:27:37Z,1,10:59,09:01,0,1,23.0,Vancouver Canucks,VAN
62,23,55,Vancouver Canucks,Seattle Kraken,202202053031,2022020530,Hit,31,HIT,Conor Garland hit Yanni Gourde,2022-12-23T03:27:41Z,1,11:03,08:57,0,1,23.0,Vancouver Canucks,VAN
63,23,55,Vancouver Canucks,Seattle Kraken,202202053070,2022020530,Takeaway,70,TAKEAWAY,Takeaway by Ilya Mikheyev,2022-12-23T03:27:54Z,1,11:16,08:44,0,1,23.0,Vancouver Canucks,VAN
64,23,55,Vancouver Canucks,Seattle Kraken,2022020530243,2022020530,Penalty,243,PENALTY,Andre Burakovsky Hooking against Ilya Mikheyev,2022-12-23T03:27:58Z,1,11:20,08:40,0,1,55.0,Seattle Kraken,SEA
65,23,55,Vancouver Canucks,Seattle Kraken,202202053072,2022020530,Faceoff,72,FACEOFF,Bo Horvat faceoff won against Morgan Geekie,2022-12-23T03:28:35Z,1,11:20,08:40,0,1,23.0,Vancouver Canucks,VAN
66,23,55,Vancouver Canucks,Seattle Kraken,2022020530172,2022020530,Missed Shot,172,MISSED_SHOT,Quinn Hughes Wide of Net Martin Jones,2022-12-23T03:28:39Z,1,11:24,08:36,0,1,23.0,Vancouver Canucks,VAN
67,23,55,Vancouver Canucks,Seattle Kraken,202202053032,2022020530,Hit,32,HIT,Jamie Oleksiak hit Brock Boeser,2022-12-23T03:29:15Z,1,12:00,08:00,0,1,55.0,Seattle Kraken,SEA
68,23,55,Vancouver Canucks,Seattle Kraken,2022020530173,2022020530,Shot,173,SHOT,J.T. Miller Wrist Shot saved by Martin Jones,2022-12-23T03:29:23Z,1,12:08,07:52,0,1,23.0,Vancouver Canucks,VAN
69,23,55,Vancouver Canucks,Seattle Kraken,2022020530175,2022020530,Shot,175,SHOT,Brock Boeser Backhand saved by Martin Jones,2022-12-23T03:29:25Z,1,12:10,07:50,0,1,23.0,Vancouver Canucks,VAN
70,23,55,Vancouver Canucks,Seattle Kraken,2022020530174,2022020530,Missed Shot,174,MISSED_SHOT,Brock Boeser Goalpost Martin Jones,2022-12-23T03:29:29Z,1,12:14,07:46,0,1,23.0,Vancouver Canucks,VAN
71,23,55,Vancouver Canucks,Seattle Kraken,2022020530176,2022020530,Shot,176,SHOT,Sheldon Dries Tip-In saved by Martin Jones,2022-12-23T03:30:03Z,1,12:48,07:12,0,1,23.0,Vancouver Canucks,VAN
72,23,55,Vancouver Canucks,Seattle Kraken,2022020530177,2022020530,Missed Shot,177,MISSED_SHOT,Oliver Ekman-Larsson Wide of Net Martin Jones,2022-12-23T03:30:11Z,1,12:56,07:04,0,1,23.0,Vancouver Canucks,VAN
73,23,55,Vancouver Canucks,Seattle Kraken,2022020530178,2022020530,Missed Shot,178,MISSED_SHOT,Sheldon Dries Wide of Net Martin Jones,2022-12-23T03:30:33Z,1,13:18,06:42,0,1,23.0,Vancouver Canucks,VAN
74,23,55,Vancouver Canucks,Seattle Kraken,2022020530179,2022020530,Blocked Shot,179,BLOCKED_SHOT,Oliver Ekman-Larsson shot blocked shot by Yanni Gourde,2022-12-23T03:30:39Z,1,13:24,06:36,0,1,55.0,Seattle Kraken,SEA
75,23,55,Vancouver Canucks,Seattle Kraken,2022020530180,2022020530,Blocked Shot,180,BLOCKED_SHOT,Andrei Kuzmenko shot blocked shot by Alex Wennberg,2022-12-23T03:30:55Z,1,13:40,06:20,0,1,55.0,Seattle Kraken,SEA
76,23,55,Vancouver Canucks,Seattle Kraken,2022020530182,2022020530,Blocked Shot,182,BLOCKED_SHOT,Ilya Mikheyev shot blocked shot by Will Borgen,2022-12-23T03:30:57Z,1,13:42,06:18,0,1,55.0,Seattle Kraken,SEA
77,23,55,Vancouver Canucks,Seattle Kraken,202202053033,2022020530,Stoppage,33,STOP,Hand Pass,2022-12-23T03:31:04Z,1,13:48,06:12,0,1,,,
78,23,55,Vancouver Canucks,Seattle Kraken,202202053073,2022020530,Faceoff,73,FACEOFF,Matty Beniers faceoff won against Curtis Lazar,2022-12-23T03:31:47Z,1,13:48,06:12,0,1,55.0,Seattle Kraken,SEA
79,23,55,Vancouver Canucks,Seattle Kraken,202202053034,2022020530,Stoppage,34,STOP,Icing,2022-12-23T03:32:07Z,1,14:08,05:52,0,1,,,
80,23,55,Vancouver Canucks,Seattle Kraken,202202053074,2022020530,Faceoff,74,FACEOFF,Curtis Lazar faceoff won against Alex Wennberg,2022-12-23T03:32:32Z,1,14:08,05:52,0,1,23.0,Vancouver Canucks,VAN
81,23,55,Vancouver Canucks,Seattle Kraken,202202053035,2022020530,Hit,35,HIT,Curtis Lazar hit Alex Wennberg,2022-12-23T03:32:43Z,1,14:19,05:41,0,1,23.0,Vancouver Canucks,VAN
82,23,55,Vancouver Canucks,Seattle Kraken,202202053036,2022020530,Hit,36,HIT,Conor Garland hit Alex Wennberg,2022-12-23T03:33:18Z,1,14:54,05:06,0,1,23.0,Vancouver Canucks,VAN
83,23,55,Vancouver Canucks,Seattle Kraken,202202053037,2022020530,Stoppage,37,STOP,Goalie Stopped,2022-12-23T03:33:58Z,1,15:34,04:26,0,1,,,
84,23,55,Vancouver Canucks,Seattle Kraken,2022020530181,2022020530,Shot,181,SHOT,Brandon Tanev Tip-In saved by Spencer Martin,2022-12-23T03:33:58Z,1,15:34,04:26,0,1,55.0,Seattle Kraken,SEA
85,23,55,Vancouver Canucks,Seattle Kraken,202202053075,2022020530,Faceoff,75,FACEOFF,J.T. Miller faceoff won against Ryan Donato,2022-12-23T03:36:27Z,1,15:34,04:26,0,1,23.0,Vancouver Canucks,VAN
86,23,55,Vancouver Canucks,Seattle Kraken,2022020530183,2022020530,Shot,183,SHOT,Dakota Joshua Wrist Shot saved by Martin Jones,2022-12-23T03:36:54Z,1,16:01,03:59,0,1,23.0,Vancouver Canucks,VAN
87,23,55,Vancouver Canucks,Seattle Kraken,2022020530184,2022020530,Missed Shot,184,MISSED_SHOT,Lane Pederson Wide of Net Martin Jones,2022-12-23T03:37:40Z,1,16:47,03:13,0,1,23.0,Vancouver Canucks,VAN
88,23,55,Vancouver Canucks,Seattle Kraken,2022020530185,2022020530,Goal,185,GOAL,"Lane Pederson (1) Tip-In, assists: Elias Pettersson (22), Andrei Kuzmenko (14)",2022-12-23T03:38:10Z,1,17:17,02:43,1,1,23.0,Vancouver Canucks,VAN
89,23,55,Vancouver Canucks,Seattle Kraken,202202053076,2022020530,Faceoff,76,FACEOFF,Alex Wennberg faceoff won against Bo Horvat,2022-12-23T03:38:51Z,1,17:17,02:43,1,1,55.0,Seattle Kraken,SEA
90,23,55,Vancouver Canucks,Seattle Kraken,2022020530186,2022020530,Shot,186,SHOT,Oliver Bjorkstrand Backhand saved by Spencer Martin,2022-12-23T03:39:34Z,1,18:00,02:00,1,1,55.0,Seattle Kraken,SEA
91,23,55,Vancouver Canucks,Seattle Kraken,2022020530187,2022020530,Shot,187,SHOT,Curtis Lazar Tip-In saved by Martin Jones,2022-12-23T03:39:59Z,1,18:25,01:35,1,1,23.0,Vancouver Canucks,VAN
92,23,55,Vancouver Canucks,Seattle Kraken,202202053038,2022020530,Stoppage,38,STOP,Goalie Puck Frozen Played Beyond Center Line,2022-12-23T03:39:59Z,1,18:26,01:34,1,1,,,
93,23,55,Vancouver Canucks,Seattle Kraken,202202053077,2022020530,Faceoff,77,FACEOFF,Morgan Geekie faceoff won against J.T. Miller,2022-12-23T03:40:24Z,1,18:26,01:34,1,1,55.0,Seattle Kraken,SEA
94,23,55,Vancouver Canucks,Seattle Kraken,2022020530188,2022020530,Shot,188,SHOT,Daniel Sprong Slap Shot saved by Spencer Martin,2022-12-23T03:40:45Z,1,18:47,01:13,1,1,55.0,Seattle Kraken,SEA
95,23,55,Vancouver Canucks,Seattle Kraken,202202053039,2022020530,Hit,39,HIT,Kyle Burroughs hit Ryan Donato,2022-12-23T03:41:00Z,1,19:02,00:58,1,1,23.0,Vancouver Canucks,VAN
96,23,55,Vancouver Canucks,Seattle Kraken,202202053078,2022020530,Takeaway,78,TAKEAWAY,Takeaway by Elias Pettersson,2022-12-23T03:41:07Z,1,19:09,00:51,1,1,23.0,Vancouver Canucks,VAN
97,23,55,Vancouver Canucks,Seattle Kraken,202202053079,2022020530,Takeaway,79,TAKEAWAY,Takeaway by Morgan Geekie,2022-12-23T03:41:14Z,1,19:16,00:44,1,1,55.0,Seattle Kraken,SEA
98,23,55,Vancouver Canucks,Seattle Kraken,202202053080,2022020530,Takeaway,80,TAKEAWAY,Takeaway by Andre Burakovsky,2022-12-23T03:41:47Z,1,19:49,00:11,1,1,55.0,Seattle Kraken,SEA
99,23,55,Vancouver Canucks,Seattle Kraken,2022020530189,2022020530,Blocked Shot,189,BLOCKED_SHOT,Andre Burakovsky shot blocked shot by Quinn Hughes,2022-12-23T03:41:56Z,1,19:58,00:02,1,1,23.0,Vancouver Canucks,VAN
100,23,55,Vancouver Canucks,Seattle Kraken,202202053040,2022020530,Period End,40,PERIOD_END,End of 1st Period,2022-12-23T03:41:59Z,1,20:00,00:00,1,1,,,
101,23,55,Vancouver Canucks,Seattle Kraken,202202053043,2022020530,Period Official,43,PERIOD_OFFICIAL,Period Official,2022-12-23T03:44:30Z,1,20:00,00:00,1,1,,,
102,23,55,Vancouver Canucks,Seattle Kraken,202202053044,2022020530,Period Ready,44,PERIOD_READY,Period Ready,2022-12-23T04:00:43Z,2,00:00,20:00,1,1,,,
103,23,55,Vancouver Canucks,Seattle Kraken,202202053081,2022020530,Period Start,81,PERIOD_START,Period Start,2022-12-23T04:00:50Z,2,00:00,20:00,1,1,,,
104,23,55,Vancouver Canucks,Seattle Kraken,202202053082,2022020530,Faceoff,82,FACEOFF,Matty Beniers faceoff won against Bo Horvat,2022-12-23T04:00:50Z,2,00:00,20:00,1,1,55.0,Seattle Kraken,SEA
105,23,55,Vancouver Canucks,Seattle Kraken,202202053045,2022020530,Hit,45,HIT,Luke Schenn hit Jordan Eberle,2022-12-23T04:01:05Z,2,00:15,19:45,1,1,23.0,Vancouver Canucks,VAN
106,23,55,Vancouver Canucks,Seattle Kraken,2022020530190,2022020530,Blocked Shot,190,BLOCKED_SHOT,Ilya Mikheyev shot blocked shot by Vince Dunn,2022-12-23T04:01:11Z,2,00:21,19:39,1,1,55.0,Seattle Kraken,SEA
107,23,55,Vancouver Canucks,Seattle Kraken,2022020530192,2022020530,Shot,192,SHOT,Jordan Eberle Wrist Shot saved by Spencer Martin,2022-12-23T04:01:25Z,2,00:35,19:25,1,1,55.0,Seattle Kraken,SEA
108,23,55,Vancouver Canucks,Seattle Kraken,2022020530193,2022020530,Shot,193,SHOT,Conor Garland Wrist Shot saved by Martin Jones,2022-12-23T04:01:37Z,2,00:47,19:13,1,1,23.0,Vancouver Canucks,VAN
109,23,55,Vancouver Canucks,Seattle Kraken,202202053046,2022020530,Hit,46,HIT,Dakota Joshua hit Jamie Oleksiak,2022-12-23T04:02:02Z,2,01:12,18:48,1,1,23.0,Vancouver Canucks,VAN
110,23,55,Vancouver Canucks,Seattle Kraken,202202053047,2022020530,Stoppage,47,STOP,Puck in Netting,2022-12-23T04:02:18Z,2,01:29,18:31,1,1,,,
111,23,55,Vancouver Canucks,Seattle Kraken,2022020530194,2022020530,Missed Shot,194,MISSED_SHOT,J.T. Miller Hit Crossbar Martin Jones,2022-12-23T04:02:18Z,2,01:29,18:31,1,1,23.0,Vancouver Canucks,VAN
112,23,55,Vancouver Canucks,Seattle Kraken,202202053083,2022020530,Faceoff,83,FACEOFF,Yanni Gourde faceoff won against Elias Pettersson,2022-12-23T04:02:49Z,2,01:29,18:31,1,1,55.0,Seattle Kraken,SEA
113,23,55,Vancouver Canucks,Seattle Kraken,202202053084,2022020530,Giveaway,84,GIVEAWAY,Giveaway by Tyler Myers,2022-12-23T04:02:59Z,2,01:39,18:21,1,1,23.0,Vancouver Canucks,VAN
114,23,55,Vancouver Canucks,Seattle Kraken,2022020530195,2022020530,Shot,195,SHOT,Ryan Donato Tip-In saved by Spencer Martin,2022-12-23T04:03:06Z,2,01:46,18:14,1,1,55.0,Seattle Kraken,SEA
115,23,55,Vancouver Canucks,Seattle Kraken,2022020530196,2022020530,Missed Shot,196,MISSED_SHOT,Elias Pettersson Wide of Net Martin Jones,2022-12-23T04:03:31Z,2,02:11,17:49,1,1,23.0,Vancouver Canucks,VAN
116,23,55,Vancouver Canucks,Seattle Kraken,2022020530197,2022020530,Missed Shot,197,MISSED_SHOT,Andrei Kuzmenko Wide of Net Martin Jones,2022-12-23T04:03:41Z,2,02:21,17:39,1,1,23.0,Vancouver Canucks,VAN
117,23,55,Vancouver Canucks,Seattle Kraken,2022020530198,2022020530,Blocked Shot,198,BLOCKED_SHOT,Kyle Burroughs shot blocked shot by Jamie Oleksiak,2022-12-23T04:03:55Z,2,02:35,17:25,1,1,55.0,Seattle Kraken,SEA
118,23,55,Vancouver Canucks,Seattle Kraken,2022020530199,2022020530,Blocked Shot,199,BLOCKED_SHOT,Kyle Burroughs shot blocked shot by Jamie Oleksiak,2022-12-23T04:04:02Z,2,02:42,17:18,1,1,55.0,Seattle Kraken,SEA
119,23,55,Vancouver Canucks,Seattle Kraken,202202053048,2022020530,Hit,48,HIT,Yanni Gourde hit Nils Aman,2022-12-23T04:04:13Z,2,02:53,17:07,1,1,55.0,Seattle Kraken,SEA
120,23,55,Vancouver Canucks,Seattle Kraken,202202053085,2022020530,Giveaway,85,GIVEAWAY,Giveaway by Jaden Schwartz,2022-12-23T04:04:22Z,2,03:02,16:58,1,1,55.0,Seattle Kraken,SEA
